,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,kfold
304,80.16,345.27,33.69,5.52,6.86,0.02,19.06,9.75,367.0,0
305,58.79,103.68,5.19,10.88,17.41,0.54,5.19,53.68,70.0,0
306,38.89,64.01,10.59,15.83,8.42,1.77,42.95,35.35,104.0,0
307,57.0,48.43,1.71,10.12,3.78,0.24,1.65,21.97,103.66666666666667,0
308,94.8,78.24333333333334,6.22,30.87,0.18000000000000002,0.02,3.05,43.63,200.0,0
309,25.83,56.37,1.8,9.28,10.98,0.36,19.51,62.95,76.0,0
310,33.98,84.18,13.91,20.67,5.62,0.7,6.02,1.2,75.0,0
311,19.82,42.03,1.48,5.74,3.13,0.96,0.63,44.89,63.0,0
312,154.49,235.28,17.73,9.94,12.81,0.37,19.27,15.38,313.0,0
313,34.57,137.45,14.64,37.38,36.2,1.39,4.25,7.08,134.0,0
314,47.03,66.2,7.86,7.82,6.55,1.37,8.97,44.54,118.0,0
315,36.8,108.04333333333334,21.07,53.33,28.223333333333333,21.07,24.97,1.16,385.0,0
316,39.19,112.34,4.703333333333334,21.116666666666667,3.78,0.38,4.31,74.48,116.0,0
317,4.34,8.67,1.26,3.57,3.64,0.18,5.11,28.71,33.0,0
318,40.18,82.81,29.4,49.59,24.313333333333333,29.4,50.91,42.54,447.0,0
319,11.32,30.88,5.87,16.85,13.18,0.72,4.58,36.82,50.0,0
320,20.75,61.94,9.89,21.84,12.0,0.74,6.31,19.64,81.0,0
321,241.9,77.53000000000002,11.64,9.29,47.66,1.88,8.44,28.9,404.0,0
322,28.85,64.52,3.84,5.51,6.12,0.45,5.93,32.05,109.66666666666667,0
323,31.18,48.44,3.94,4.82,3.3,1.3,6.1,44.21,84.0,0
324,8.93,28.08,16.24,10.65,9.74,0.33,11.95,15.69,47.0,0
325,66.4,129.97,4.63,46.24,19.07,0.68,6.44,33.19,132.0,0
326,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
327,44.24,64.72,5.18,18.31,12.94,0.85,4.39,45.14,100.0,0
328,36.94,63.7,13.01,20.27,87.86,0.65,11.45,28.28,65.0,0
329,94.52,214.24,14.13,57.15,20.77,1.58,20.05,60.33,228.0,0
330,38.01,92.16000000000001,12.39,20.26,113.67,0.79,6.64,34.94,79.0,0
331,51.42,120.96,4.96,7.69,14.18,2.23,9.67,5.59,98.0,0
332,80.64,236.35,17.22,31.22,59.34,2.1,11.48,67.88,285.0,0
333,133.8,252.13,22.5,46.74,45.13,1.3,13.2,52.23,284.0,0
334,216.73,423.24,111.19,79.35,43.41,0.95,20.33,32.17,417.0,0
335,10.1,23.92,4.73,13.33,19.26,0.87,9.24,20.67,66.0,0
336,25.813333333333333,63.73999999999999,16.393333333333334,9.090000000000002,10.72,0.99,10.593333333333334,19.866666666666667,91.66666666666667,0
337,72.14,168.79,31.63,46.68,19.18,1.12,7.48,41.77,154.0,0
338,86.57,141.8,8.05,41.02,19.25,1.18,13.41,44.4,144.0,0
339,17.08,37.86,9.71,15.64,6.28,0.22,4.33,26.67,55.0,0
340,34.56,62.65,2.89,16.51,17.89,0.57,19.73,44.57,74.0,0
341,83.44,105.7,9.83,13.42,3.78,1.42,8.68,59.12,179.0,0
342,84.81,178.79,16.03,26.92,14.8,0.0,10.8,69.44,187.0,0
343,479.2,63.29666666666666,7.02,12.81,3.8200000000000003,0.64,2.86,56.49,550.0,0
344,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
345,40.18,105.25,7.6,47.96,6.71,0.81,13.28,19.68,98.0,0
346,88.44,156.68,5.4,36.18,34.9,0.9,10.46,63.63,162.0,0
347,41.04,62.41,10.15,40.72,22.39,1.55,5.21,17.03,95.0,0
348,79.18333333333332,231.13666666666666,4.5,29.61,11.486666666666666,16.37,113.63,25.96,181.66666666666666,0
349,48.61,125.53,16.25,32.33,39.88,0.99,11.21,46.34,179.0,0
350,33.56,96.36,7.93,36.24,21.58,0.64,8.4,65.62,124.0,0
351,19.09,31.72,3.11,8.11,2.72,1.05,6.15,7.22,68.0,0
352,102.11333333333334,64.9,6.41,29.63,14.423333333333332,0.88,3.47,40.086666666666666,140.33333333333334,0
353,17.81,70.28,2.62,9.11,14.853333333333332,7.09,15.69,24.65,131.0,0
354,139.46,103.00666666666666,72.32,68.03,31.16333333333333,2.48,9.22,16.54,301.0,0
355,29.88,55.09,8.15,17.18,9.91,0.85,8.42,52.55,71.0,0
356,42.87,203.68,14.32,12.38,6.85,1.79,25.03,7.36,170.0,0
357,45.11,74.2,16.78,26.67,8.42,1.25,3.35,12.65,80.0,0
358,18.05333333333333,26.67,8.62,9.19,6.26,1.48,4.6,4.47,98.0,0
359,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
360,18.67,45.17666666666667,7.51,16.61,48.19,0.98,5.0,15.02,66.0,0
361,65.09,132.99,15.07,67.32,17.46,1.1,9.62,41.64,156.0,0
362,40.55,58.09,25.41,40.86,42.48,1.36,10.82,56.73,108.0,0
363,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
364,138.17,107.67,9.74,53.53,9.82,1.59,4.57,32.06,308.0,0
365,40.7,164.13333333333335,6.58,2.39,3.78,1.29,40.63,113.46,182.0,0
366,342.0,25.493333333333336,4.06,10.38,8.1,1.49,4.4,18.05,439.0,0
367,54.85,122.37,8.98,8.46,64.1,2.16,9.24,4.7,110.0,0
368,27.7,106.31,1.39,38.37,12.44,0.35,15.97,27.5,112.0,0
369,55.61,92.36,2.89,11.71,16.68,0.49,27.07,44.89,105.0,0
370,111.37,228.78,57.05,31.94,11.88,1.4,8.03,29.84,262.0,0
371,16.16,33.09,9.08,28.22,6.39,0.76,1.01,17.28,46.0,0
372,8.74,62.96,9.58,10.3,13.48,0.47,1.28,30.13333333333333,58.0,0
373,40.55,61.48,20.62,21.78,38.64,1.35,4.4,21.49,91.0,0
374,24.01,54.95,1.65,23.84,12.54,0.42,4.5,49.99,75.0,0
375,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
376,21.44,35.1,4.88,10.22,21.06,1.04,24.97,5.46,69.0,0
377,79.23,120.80333333333333,8.95,18.07,72.38,0.94,11.52,26.63,179.0,0
378,52.91,87.06333333333333,17.02,9.59,34.20333333333333,1.49,7.79,23.45,95.0,0
379,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
380,39.14,56.57,2.24,4.42,6.23,1.27,5.13,21.79,78.0,0
381,27.25,71.62,11.52,41.73,10.3,0.54,12.32,16.69,85.0,0
382,101.48,143.48,5.566666666666666,22.19333333333333,42.306666666666665,0.0,65.74666666666667,24.136666666666667,229.0,0
383,39.97,81.66666666666667,7.15,32.39,14.166666666666666,7.15,30.7,36.08,219.0,0
384,65.68,137.11,7.57,19.94,19.186666666666667,7.57,8.21,30.21,177.0,0
385,12.3,31.18,3.3,5.35,6.88,0.27,5.58,23.89,44.0,0
386,122.28,116.64333333333333,84.91,31.23,9.663333333333334,0.52,7.96,17.28,263.0,0
387,178.03,72.17666666666668,25.23,66.88,67.52,1.43,8.69,51.4,385.0,0
388,15.52,19.75,60.81,35.4,2.4,0.52,5.48,11.98,29.0,0
389,9.17,25.17,19.78,18.35,6.91,0.0,65.74666666666667,9.17,48.0,0
390,33.21,58.45333333333334,13.04,28.0,26.06,0.74,5.59,8.75,72.0,0
391,35.04,83.54,10.58,27.41,41.74,0.8,11.14,31.96,106.0,0
392,296.84,138.35,13.41,16.92,30.49,0.0,15.32,15.81,117.0,0
393,57.07,105.91666666666667,8.81,15.99,26.89,1.59,3.67,14.93,96.0,0
394,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
395,127.13,245.27,17.07,9.78,13.16,0.57,13.88,21.7,247.0,0
396,63.73,87.94333333333333,8.95,44.77,3.78,0.9,47.74,80.7,161.0,0
397,207.85,272.9066666666667,7.99,10.58,11.329999999999998,1.25,1.74,13.46,399.0,0
398,59.38,100.47,10.07,33.7,16.61,1.01,5.27,55.22,118.0,0
399,62.41,78.57,3.78,11.1,149.57,0.44,7.47,33.57,93.0,0
400,60.37,137.1,13.22,56.22,47.78,0.84,10.47,46.14,136.0,0
401,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
402,55.87,126.08,10.42,58.63,21.29,1.02,10.27,47.42,116.0,0
403,96.82,89.98333333333333,31.36,78.81,4.81,31.36,31.51,42.71,605.0,0
404,82.03,74.25,14.9,92.12,6.829999999999999,14.9,113.34,65.25,474.0,0
405,25.78,62.73,8.81,28.05,12.4,1.16,7.52,33.11,81.0,0
406,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
407,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
408,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
409,34.92,82.57333333333334,0.87,10.21,18.46,0.12666666666666668,1.72,32.86,59.0,0
410,30.8,121.52333333333335,2.57,25.15,11.406666666666666,2.57,17.02,31.963333333333335,148.0,0
411,12.86,34.43,2.86,6.52,1.88,1.1,5.77,32.6,106.0,0
412,12.34,30.25,8.08,15.36,5.37,0.21,4.19,32.15,51.0,0
413,46.85,105.8,14.34,34.77,22.51,0.94,11.71,51.82,107.0,0
414,101.79,160.09,27.33,44.43,7.79,0.74,19.0,39.23,112.0,0
415,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
416,51.43,64.2,13.6,23.94,18.26,0.87,5.69,26.63,106.0,0
417,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
418,144.98,245.96,63.25,86.59,36.93,1.78,24.43,117.3,342.0,0
419,61.79,184.57,25.79,24.41,14.69,0.01,6.63,21.24,152.0,0
420,44.27,96.61,24.13,118.73,29.040000000000003,24.13,47.13,49.16,426.0,0
421,43.29,90.62,20.94,12.27,17.5,2.62,16.4,10.55,111.33333333333333,0
422,30.22,60.69,7.76,7.56,6.58,1.46,5.08,65.88,148.0,0
423,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
424,60.95,148.37,14.4,39.41,28.36,0.81,13.45,55.12,135.0,0
425,31.74,148.15,20.69,9.27,7.29,0.76,23.56,3.86,116.0,0
426,39.83,44.53,3.26,16.42,33.50333333333334,3.26,25.78,23.62,189.0,0
427,112.93,188.16,20.27,5.97,1.91,1.67,25.91,25.01,85.66666666666667,0
428,24.23,111.03,10.47,31.45,26.97,1.08,5.68,42.69,109.0,0
429,42.63,93.74,14.43,33.57,33.31,1.08,10.92,44.74,97.0,0
430,9.51,17.71,4.85,5.53,4.29,0.43,6.92,34.17,50.0,0
431,29.11,31.743333333333336,5.21,13.67,8.68,0.14,3.71,26.59,55.0,0
432,10.23,35.22,1.85,10.19,7.4,0.5,12.47,19.36,40.0,0
433,64.76,136.8,4.14,35.66,24.36,0.92,14.21,71.82,138.0,0
434,87.5,152.83,24.13,34.22,21.21,0.98,10.49,29.76,268.0,0
435,26.93,102.19,16.38,38.95,10.95,1.1,39.42,33.16,102.0,0
436,18.29,56.47,5.9,14.1,6.48,0.65,7.74,13.01,57.0,0
437,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
438,33.35,76.93,8.85,6.76,21.753333333333334,1.73,9.97,16.88,82.0,0
439,24.22,79.1,36.41,30.02,6.56,1.36,21.32,39.09,90.0,0
440,10.3,21.14,2.82,12.76,27.6,0.53,11.83,23.89,35.0,0
441,42.02,140.66,16.43,71.51,11.399999999999999,16.43,82.75,52.44,374.0,0
442,22.31,55.94,4.49,23.24,17.96,0.66,8.45,18.82,53.0,0
443,41.05,377.6433333333334,5.226666666666667,6.033333333333334,7.263333333333333,0.37,1.77,38.49666666666667,67.0,0
444,27.28,63.5,2.5,18.56,8.82,0.68,3.7000000000000006,55.52,137.0,0
445,30.69,53.326666666666675,6.12,10.98,8.82,0.65,5.32,31.21,149.0,0
446,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
447,84.69,159.86,17.52,18.37,38.1,0.01,10.02,51.67,189.0,0
448,4.78,22.3,1.43,3.09,1.16,1.13,2.08,20.74,68.0,0
449,24.84,70.95,3.98,16.03,8.82,0.57,67.11333333333333,57.53,126.0,0
450,47.72,106.01,10.27,4.3,6.15,0.54,9.55,22.98,108.0,0
451,75.54,335.13,27.16,53.03,56.95,8.25,14.85,42.61,352.0,0
452,78.46,83.16333333333334,10.65,23.44,47.54,0.9,5.73,13.72,128.0,0
453,239.96,206.51999999999998,61.95,46.25,26.326666666666664,61.95,84.87,33.55,1141.0,0
454,104.17,277.28,56.94,63.45,38.2,1.92,25.76,53.24,257.0,0
455,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
456,36.349999999999994,93.85,9.29,9.77,6.31,1.8,9.91,18.78,90.0,0
457,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
458,73.21,129.76,3.04,61.14,15.38,1.11,16.63,62.74,150.0,0
459,196.81,24.72,8.94,16.33,114.15,1.16,9.24,11.26,271.0,0
460,90.96,162.28,9.2,9.86,6.31,0.0,10.98,14.95,238.0,0
461,32.09,63.73,3.71,18.55,15.54,0.55,5.49,41.44,68.0,0
462,53.88,129.06,9.05,28.12,17.72,0.56,12.74,44.47,117.0,0
463,88.71,182.05,13.3,12.97,25.03,0.92,12.72,5.0,152.0,0
464,331.81,382.08,140.16,43.96,25.29,3.34,4.21,36.52,142.0,0
465,100.12,110.55333333333333,11.57,77.23,3.78,1.23,44.43,64.94,198.0,0
466,61.44,85.7,1.91,11.28,9.12,1.2,3.38,29.28,112.0,0
467,125.44,228.39,26.37,74.49,10.36,1.24,31.84,99.66,305.0,0
468,106.14,72.17666666666668,5.99,13.55,9.663333333333334,1.23,48.42,72.86,253.0,0
469,38.73,92.66,1.43,14.94,36.5,0.56,9.09,17.84,94.0,0
470,43.35,66.31,4.93,33.9,9.91,0.98,5.57,57.32,98.0,0
471,41.47,80.25,4.66,26.11,15.35,0.43,4.67,19.76,83.0,0
472,66.97,106.75333333333333,17.21,91.72,20.763333333333332,17.21,62.66,59.98,625.0,0
473,88.68,143.47,382.44,32.61,33.63,0.65,7.76,43.78,85.66666666666667,0
474,24.94,41.38,8.6,8.75,40.37,0.74,5.64,29.98,65.0,0
475,105.51,292.64,46.21,67.71,52.87,1.44,20.49,86.22,307.0,0
476,54.92,167.05,37.1,28.09,3.78,1.91,17.81,74.19,136.0,0
477,26.64,69.68,11.03,36.51,12.82,0.88,9.97,27.98,81.0,0
478,16.87,50.6,2.22,7.8,14.92,0.38,12.46,31.82,59.0,0
479,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
480,64.22,47.973333333333336,4.23,12.9,3.78,0.16,8.24,72.36,194.0,0
481,45.04,25.62,3.62,12.7,8.68,1.2,4.09,8.36,73.0,0
482,15.2,45.09,4.69,9.26,8.99,1.18,6.82,54.21,125.0,0
483,18.52,53.06,10.44,8.73,7.65,0.25,3.39,41.53,95.66666666666667,0
484,54.14,28.203333333333333,6.1,13.9,31.32,1.0,14.34,36.38,158.0,0
485,48.93,87.21,12.85,15.2,15.079999999999998,1.3,7.34,15.19,139.0,0
486,70.44,113.42,22.93,22.23,14.44,0.49,12.92,9.02,101.0,0
487,233.41,164.95666666666668,18.8,49.73,52.94,2.01,7.07,61.54,395.0,0
488,378.08,489.02,91.88,15.07,24.31,3.75,13.41,18.45,462.0,0
489,43.27,94.23,6.41,38.57,31.23,0.76,11.55,48.08,92.0,0
490,11.93,16.09,4.73,22.14,19.37,0.25,4.96,20.46,49.0,0
491,13.7,36.69,4.32,9.13,11.77,0.36,5.45,27.12,42.0,0
492,13.0,48.23,28.19,21.22,20.939999999999998,1.49,19.4,22.08,88.0,0
493,25.91,73.35,4.78,13.82,6.56,0.4,10.58,44.44,101.0,0
494,109.78,217.9,24.1,33.02,28.0,12.67,9.3,40.0,358.0,0
495,37.99,58.52,12.38,17.64,9.35,1.2,8.2,32.49,88.0,0
496,28.44,61.6,12.27,31.94,33.49,0.88,10.69,26.96,109.0,0
497,27.29,64.67999999999999,10.46,20.53,45.07,2.26,1.7,12.01,155.0,0
498,18.23,65.8,32.78,33.04,26.36,1.0,6.63,10.67,66.0,0
499,30.95,64.8,5.15,26.22,17.29,0.56,7.1,57.7,89.0,0
500,47.38,83.54,8.77,26.04,13.17,0.58,5.14,15.08,87.0,0
501,38.7,94.22,7.62,39.01,7.64,0.6,14.53,20.53,82.0,0
502,11.48,38.57,0.95,3.32,3.27,0.81,1.87,14.24,52.0,0
503,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
504,50.21,95.93,17.99,36.48,43.54,0.97,11.2,32.23,114.0,0
505,62.77,102.95,4.93,10.25,10.39,0.89,4.77,50.96,120.0,0
506,26.43,42.02,69.97,75.84,16.68,0.6,2.89,52.09,107.0,0
507,110.05,133.21333333333334,19.73,114.23,21.099999999999998,19.73,101.29,51.12,403.0,0
508,15.99,31.34,6.23,10.75,5.68,0.56,5.78,43.58,59.0,0
509,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
510,28.75,60.803333333333335,32.82,31.05,8.42,0.66,8.15,12.98,92.0,0
511,63.96,101.86,6.06,16.72,13.47,1.06,5.52,27.47,167.0,0
512,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
513,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
514,34.32,57.04333333333333,7.46,11.56,8.42,0.52,5.08,17.52,81.0,0
515,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
516,174.98,309.99,42.33,49.41,136.4,11.46,4.69,34.7,356.0,0
517,46.03,95.57,4.18,20.92,11.64,1.02,33.88,84.98,113.0,0
518,139.59,79.92999999999999,10.0,19.67,1.18,1.35,11.74,13.58,251.0,0
519,21.0,34.78,2.21,12.32,20.39,0.45,16.43,37.42,65.33333333333333,0
520,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
521,49.7,71.88,1.67,13.8,6.94,0.92,6.7,35.46,93.0,0
522,56.8,105.51,9.68,35.73,22.58,0.89,6.36,64.29,115.0,0
523,58.35,105.52,21.57,43.91,20.58,1.43,6.5,17.61,141.0,0
524,64.07,77.33666666666666,3.53,16.42,38.46,1.04,8.71,21.16,140.0,0
525,64.1,73.55,8.02,37.91,17.99,1.41,10.21,52.22,110.33333333333333,0
526,14.8,32.29,37.28,1.98,8.26,1.05,1.99,0.89,49.0,0
527,47.94333333333333,131.93666666666664,6.68,28.57,11.693333333333333,0.53,5.55,31.78,105.0,0
528,84.76,179.8,21.54,68.0,18.3,1.53,7.17,28.87,158.0,0
529,97.05,175.72,33.82,83.43,23.96,0.75,11.3,29.48,233.0,0
530,1.97,4.06,11.54,0.13,12.44,0.18,6.98,1.78,18.0,0
531,122.3,85.31666666666668,9.78,37.1,11.089999999999998,1.56,8.05,92.53,254.0,0
532,32.0,45.09666666666667,14.44,11.7,22.55,1.24,8.15,11.44,113.0,0
533,10.44,2.86,0.85,2.6,2.66,0.16,5.91,32.86,49.0,0
534,18.89,65.88,14.16,15.71,42.9,0.61,5.58,7.06,85.0,0
535,93.14,157.53,32.95,18.84,16.1,0.89,13.81,19.06,269.0,0
536,27.44,60.62,6.36,17.86,29.69,0.61,8.34,32.68,66.0,0
537,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
538,30.53,55.15,3.37,17.2,21.883333333333336,1.01,1.84,44.28,78.0,0
539,51.663333333333334,241.46000000000004,6.02,16.416666666666668,30.05333333333333,2.43,11.376666666666665,27.476666666666663,136.66666666666666,0
540,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
541,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
542,25.23,59.71,1.6,15.64,8.06,1.04,8.59,55.48,109.66666666666667,0
543,46.7,94.5,9.61,22.82,18.59,0.87,11.39,38.33,89.0,0
544,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
545,123.77,126.72666666666667,15.99,41.35,49.32,1.19,6.6,31.92,275.0,0
546,19.38,31.27,0.97,2.73,2.81,0.15,9.47,16.35,29.0,0
547,68.89,68.48333333333333,11.7,22.48,108.56,0.68,34.03,51.59,140.0,0
548,80.14,205.5,41.28,139.09,54.71,0.0,65.74666666666667,35.64666666666667,101.0,0
549,109.99,249.2,44.27,55.71,44.26,1.42,20.52,51.95,224.0,0
550,42.583333333333336,111.23666666666668,17.89,16.92,16.463333333333335,0.98,5.86,10.36,114.66666666666667,0
551,47.12,96.39,1.2,0.17,0.15,1.25,4.36,80.43,149.0,0
552,91.98,137.5,7.76,25.98,21.82,1.15,7.77,39.75,219.0,0
553,32.7,105.78,26.0,103.72,29.040000000000003,26.0,132.41,45.92,466.0,0
554,73.77,70.64,12.43,36.15,18.0,0.87,4.81,34.15,146.0,0
555,16.11,54.35,8.38,19.2,21.42,0.07,6.0,54.74,106.0,0
556,36.38,66.53,14.07,25.99,11.1,0.69,5.51,28.48,72.0,0
557,17.213333333333335,36.419999999999995,1.3433333333333335,5.236666666666667,6.593333333333334,0.0,14.363333333333335,29.496666666666666,46.333333333333336,0
558,144.36,82.32666666666667,7.8,10.21,36.76,0.29,1.74,44.26,328.0,0
559,222.8,223.57666666666668,30.79,25.21,21.279999999999998,2.3,12.6,19.69,376.0,0
560,25.49,54.95666666666667,3.05,9.44,6.383333333333334,9.61,8.63,29.08,165.0,0
561,59.62,130.02,9.45,46.03,32.63,0.87,15.04,58.76,147.0,0
562,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
563,192.52,55.220000000000006,20.39,31.96,34.526666666666664,2.27,7.5,23.4,284.0,0
564,57.72,106.42,18.86,39.04,13.54,1.12,10.26,26.65,108.0,0
565,44.37,68.79,8.86,9.22,6.27,0.6033333333333334,5.42,38.53,76.0,0
566,239.01,72.17666666666668,12.12,38.57,52.42,1.43,7.57,42.66,406.0,0
567,35.01,74.36,10.46,29.5,14.58,0.48,5.17,25.43,69.0,0
568,91.35,104.77333333333333,12.53,45.54,5.77,1.07,10.29,28.89,249.0,0
569,128.36,221.16,20.04,28.41,42.57,3.48,16.6,11.94,293.0,0
570,28.95,64.19,9.57,27.09,13.43,1.04,4.4,52.56,89.0,0
571,49.09,123.82,11.61,30.44,38.61,1.17,9.06,59.09,146.0,0
572,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
573,82.37,244.21,30.38,50.69,32.2,1.34,26.12,47.45,223.0,0
574,44.86,184.12,10.5,21.57,27.97,0.88,11.58,26.61,233.0,0
575,67.45057794890306,118.12710293078135,17.574729662029362,28.560659061126955,23.48347601937197,2.2485982090856145,14.53197725590996,34.49143047551845,166.4635814889336,0
576,65.3,82.62666666666667,56.45,52.6,116.71,1.03,7.0,30.18,126.0,0
577,27.48,72.17666666666668,11.78,27.2,21.18,0.87,6.54,45.58,90.0,0
578,165.78,178.70333333333335,101.1,67.07,148.11,1.83,7.13,20.51,329.0,0
579,38.35,101.4,17.28,40.77,14.54,0.96,5.45,42.98,99.0,0
580,2.46,12.72,11.74,0.08,34.12,0.22,2.39,30.13333333333333,19.0,0
581,96.81333333333333,112.63,11.76,14.43,116.59,5.18,8.35,33.53,158.66666666666666,0
582,53.4,139.8,8.72,31.33,15.13,0.48,9.76,28.43,114.0,0
583,99.34,203.51,64.58,50.23,39.78,1.58,15.81,36.64,192.0,0
584,90.59,108.41,21.48,62.95,30.02,1.1,4.86,72.86,148.0,0
585,227.69,75.09,16.8,22.89,33.63999999999999,2.47,36.7,21.65,440.0,0
586,57.34,77.81333333333333,14.47,26.73,31.04,0.79,5.71,15.15,104.0,0
587,48.5,144.54,3.83,29.47,16.88,0.63,10.74,37.63,112.0,0
588,35.4,29.35,4.85,15.82,40.19,0.22,2.88,22.79,45.0,0
589,34.54,27.569999999999997,12.76,13.8,56.32,0.72,9.43,19.43,65.0,0
590,54.93,152.6,27.31,38.26,9.08,0.0,66.34,19.12,158.0,0
591,38.87,101.79,2.19,24.08,13.06,0.58,6.81,45.87,98.0,0
592,29.66,76.0,2.0,25.94,20.45,0.6,3.81,17.4,125.0,0
593,40.0,53.0,0.55,6.59,5.02,0.61,16.07,21.32,36.0,0
594,152.59,244.2,12.67,33.7,18.4,0.75,14.77,27.86,360.0,0
595,53.76000000000001,138.58666666666667,21.41,10.1,9.393333333333333,1.35,5.97,12.53,122.66666666666667,0
596,77.53,143.53,40.06,56.64,21.93,1.57,7.78,25.98,143.0,0
